home_team,away_team,raw_pick,candidate_pick,scenarios_tested,scenarios_passed,scenarios_positive_delta,mean_delta_p_finish_first,min_delta_p_finish_first,max_delta_p_finish_first,mean_ev_loss,max_ev_loss,mean_z_score,pass_rate,positive_delta_rate,robust_switch
Uruguay,Cape Verde,2-0,3-1,11,0,0,-0.017648181818181816,-0.02144,-0.01462,0.17151672727272727,0.191877,-25.285454545454545,0.0,0.0,False
Egypt,Iran,2-0,3-0,11,0,0,-0.01783818181818182,-0.01883,-0.01674,0.15982136363636365,0.168611,-28.25072727272727,0.0,0.0,False
Colombia,Portugal,0-2,2-3,11,0,0,-0.021570000000000002,-0.02451,-0.01873,0.1849660909090909,0.20027,-35.402545454545454,0.0,0.0,False
Norway,France,1-2,2-3,11,0,0,-0.02237090909090909,-0.02405,-0.02073,0.19083845454545453,0.201019,-36.98927272727273,0.0,0.0,False
Ecuador,Germany,0-2,1-1,11,0,0,-0.02375818181818182,-0.03289,-0.01422,0.3789090909090909,0.431837,-18.052,0.0,0.0,False
Belgium,Iran,2-0,4-1,11,0,0,-0.024806363636363637,-0.02769,-0.02044,0.2516410909090909,0.277839,-33.75836363636363,0.0,0.0,False
Paraguay,Australia,1-0,3-1,11,0,0,-0.025018181818181818,-0.02737,-0.02205,0.20409,0.224764,-36.59672727272727,0.0,0.0,False
Netherlands,Sweden,2-0,1-1,11,0,0,-0.026693636363636364,-0.03557,-0.01796,0.3820508181818182,0.430933,-20.658727272727273,0.0,0.0,False
Jordan,Argentina,0-2,1-5,11,0,0,-0.027619090909090913,-0.03291,-0.02307,0.2765803636363637,0.313311,-33.70345454545455,0.0,0.0,False
New Zealand,Egypt,0-2,1-4,11,0,0,-0.028937272727272725,-0.03124,-0.02628,0.2750981818181818,0.294057,-41.35027272727273,0.0,0.0,False
Paraguay,Australia,1-0,3-0,11,0,0,-0.029707272727272728,-0.03179,-0.02724,0.23856545454545455,0.25504,-41.35545454545454,0.0,0.0,False
Panama,England,0-2,2-3,11,0,0,-0.030984545454545456,-0.03399,-0.02715,0.29367672727272726,0.320514,-44.98818181818182,0.0,0.0,False
Uruguay,Cape Verde,2-0,4-1,11,0,0,-0.03291636363636364,-0.03534,-0.0295,0.31513854545454545,0.335955,-44.14109090909091,0.0,0.0,False
Algeria,Austria,0-1,3-5,11,0,0,-0.03328090909090909,-0.03516,-0.0313,0.27125245454545455,0.287107,-56.87590909090909,0.0,0.0,False
Norway,Senegal,2-1,6-2,11,0,0,-0.033394545454545455,-0.03544,-0.03152,0.2880638181818182,0.294721,-57.345727272727274,0.0,0.0,False
England,Ghana,2-0,5-0,11,0,0,-0.035128181818181815,-0.03892,-0.03186,0.34475609090909093,0.376194,-41.85909090909091,0.0,0.0,False
New Zealand,Belgium,0-2,1-5,11,0,0,-0.03602545454545455,-0.03904,-0.0337,0.34321954545454547,0.374785,-43.656363636363636,0.0,0.0,False
Uruguay,Spain,0-2,1-5,11,0,0,-0.03657272727272727,-0.03906,-0.03382,0.3381553636363636,0.356128,-50.07327272727273,0.0,0.0,False
Germany,Ivory Coast,2-0,5-4,11,0,0,-0.038884545454545456,-0.04084,-0.03706,0.3374061818181818,0.354555,-61.933181818181815,0.0,0.0,False
Scotland,Brazil,0-2,0-5,11,0,0,-0.03963727272727273,-0.04203,-0.03701,0.37018745454545454,0.390239,-51.901272727272726,0.0,0.0,False
South Africa,South Korea,0-2,0-5,11,0,0,-0.040559090909090906,-0.04346,-0.0374,0.3628165454545455,0.375229,-56.63654545454545,0.0,0.0,False
Tunisia,Netherlands,0-2,2-5,11,0,0,-0.0417,-0.04421,-0.03933,0.3800200909090909,0.404384,-56.41445454545454,0.0,0.0,False
Croatia,Ghana,2-0,5-2,11,0,0,-0.041975454545454545,-0.04489,-0.03927,0.376989,0.388884,-60.438909090909085,0.0,0.0,False
Ecuador,Germany,0-2,3-6,11,0,0,-0.04287454545454545,-0.04574,-0.04061,0.3683934545454546,0.377531,-65.93627272727272,0.0,0.0,False
Bosnia & Herzegovina,Qatar,2-0,6-5,11,0,0,-0.04331636363636364,-0.04579,-0.04134,0.38366618181818185,0.399218,-67.184,0.0,0.0,False
Jordan,Algeria,0-2,2-6,11,0,0,-0.04499181818181818,-0.04836,-0.04206,0.3946994545454546,0.405938,-66.12581818181819,0.0,0.0,False
