source_file,feature_source,market_id,token_id,prediction_timestamp,point_in_time_rule
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-14T11:41:56Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-15T08:19:21Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-15T08:35:30Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-15T09:20:41Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-15T09:33:22Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-16T00:05:02Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-16T15:30:33Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-17T10:44:58Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-18T04:32:56Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-19T10:11:24Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-19T10:25:43Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-19T15:43:09Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-19T17:46:36Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-19T22:17:52Z,only rows at or before prediction_timestamp are used
