token_id,market_slug,close_time,collection_priority,status,history_points,fetch_source,attempt_errors,error
101135720573318966570434997255421543293689142586886162792493242585561631667349,will-wesley-so-win-the-sinquefield-cup-20260716212706139,2026-08-21T23:59:00Z,general,ok,25,short_close_window,1,
46104099234543699610606278954428278428682075318294295700949606874198587817655,will-wesley-so-win-the-sinquefield-cup-20260716212706139,2026-08-21T23:59:00Z,general,ok,25,short_close_window,1,
79692706569332564127978435290320344476634996439954361077321496693988370785123,ted-cruz-of-tweets-august-14-august-21-2026-100-119,2026-08-21T16:00:00Z,general,ok,26,short_close_window,1,
11155808896503281745694907777038312179864689888070474793726538289349806961756,ted-cruz-of-tweets-august-14-august-21-2026-100-119,2026-08-21T16:00:00Z,general,ok,26,short_close_window,1,
75079103951601839530212157052604803257567144304512694574779837960723571860401,val-g21-m80-2026-08-19-game1,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
11829031851340835449192663098990160173261945608573312537292942667473692416378,val-g21-m80-2026-08-19-game1,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
14466602646219775155552681583496451916051077580342660218454566719862122476211,val-g21-m80-2026-08-19-game1-round-total-19pt5,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
134699319614738886512971521226680119568153848020796573383093876187764937483,val-g21-m80-2026-08-19-game1-round-total-19pt5,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
27990263493444478229922183272619877267475807137028395436950722595461760101936,val-g21-m80-2026-08-19-game1-round-total-21pt5,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
23938784843773458458966214399917108174279191779873028595353192873605756835059,val-g21-m80-2026-08-19-game1-round-total-21pt5,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
59405279331620488221872724035289666246916915895540766584423807715348123056599,val-g21-m80-2026-08-19-game1-round-total-20pt5,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
74835003236870386231456230456805931389542294403069586605058703583404378032467,val-g21-m80-2026-08-19-game1-round-total-20pt5,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
34953526127467368601459894055540366424704970923358226831024883832785883711210,val-g21-m80-2026-08-19-game1-round-handicap-g21-3pt5,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
107538858415969055470953257815293910565501700084474489898496878987991882880286,val-g21-m80-2026-08-19-game1-round-handicap-g21-3pt5,2026-08-20T05:30:00Z,general,ok,11,short_close_window,1,
10172850000508304042333266036283636941274321096779997607063740358044203653239,val-g21-m80-2026-08-19-game1-round-total-22pt5,2026-08-20T05:30:00Z,general,ok,4,short_close_window,1,
17460986946601479565742522551574479407881964444546571774920505557882180468009,val-g21-m80-2026-08-19-game1-round-total-22pt5,2026-08-20T05:30:00Z,general,ok,4,short_close_window,1,
38603297239018142914752727066398629386572072427303648952309158194705791327265,will-ekkotheneeko-win-the-2026-soloq-challenge-high-elo-20260727164936160,2026-08-20 02:56:28+00,general,ok,34,short_close_window,1,
